candidate_id,accepted,ref_id,marferret_name,tax_id,NCBI_tax_name,original_taxID,source_name,alias,data_source,source_filename,source_reference,source_link,ref_link,ref_doi,n_seqs_raw,status,taxID_notes,FLAG,HCLUST_FLAG,FLAG_Lasek-Nesselquist,FLAG_VanVlierberghe
280,N,NA,Rhizosolenia_setigera,3005,Rhizosolenia setigera,3005,Rhizosolenia setigera,MMETSP0789,MMETSP,MMETSP0789.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,473,Unchanged,from MMETSP metadata,LOW_QUALITY,unexpected placement; long branch,NA,NA
281,Y,48,Hanusia_phi,3032,Hanusia phi,3032,Hanusia phi Strain CCMP325,MMETSP1048,MMETSP,MMETSP1048.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36355,Unchanged,from MMETSP metadata,NA,NA,NA,NA
282,N,NA,Dunaliella_tertiolecta,3047,Dunaliella tertiolecta,3047,Dunaliella tertiolecta Strain CCMP1320,MMETSP1126,MMETSP,MMETSP1126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,113,Unchanged,from MMETSP metadata,LOW_QUALITY,unexpected placement; separate from replicates,NA,NA
283,N,NA,Dunaliella_tertiolecta,3047,Dunaliella tertiolecta,3047,Dunaliella tertiolecta Strain CCMP1320,MMETSP1127,MMETSP,MMETSP1127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28039,Unchanged,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
284,Y,49,Dunaliella_tertiolecta,3047,Dunaliella tertiolecta,3047,Dunaliella tertiolecta Strain CCMP1320,MMETSP1128,MMETSP,MMETSP1128.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26282,Unchanged,from MMETSP metadata,NA,NA,NA,NA
285,Y,50,Chlamydomonas_sp_CCMP681,413974,Chlamydomonas sp. CCMP681,3052,Chlamydomonas sp cf CCMP681,MMETSP1180,MMETSP,MMETSP1180.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,14899,Updated,from MMETSP metadata,NA,NA,NA,NA
286,Y,51,Tetraselmis_striata,3165,Tetraselmis striata,3165,Tetraselmis sp. CCMP879,MMETSP0058,MMETSP,MMETSP0058.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,35316,Unchanged,from MMETSP metadata,NA,NA,NA,NA
287,Y,52,Tetraselmis_striata,3165,Tetraselmis striata,3165,Tetraselmis striata Strain LANL1001,MMETSP0817,MMETSP,MMETSP0817.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,40683,Unchanged,from MMETSP metadata,NA,NA,NA,NA
288,Y,53,Tetraselmis_striata,3165,Tetraselmis striata,3165,Tetraselmis striata Strain LANL1001,MMETSP0818,MMETSP,MMETSP0818.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41735,Unchanged,from MMETSP metadata,NA,NA,NA,NA
289,Y,54,Tetraselmis_striata,3165,Tetraselmis striata,3165,Tetraselmis striata Strain LANL1001,MMETSP0819,MMETSP,MMETSP0819.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41091,Unchanged,from MMETSP metadata,NA,NA,NA,NA
290,Y,55,Tetraselmis_striata,3165,Tetraselmis striata,3165,Tetraselmis striata Strain LANL1001,MMETSP0820,MMETSP,MMETSP0820.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41266,Unchanged,from MMETSP metadata,NA,NA,NA,NA
291,Y,56,Schizochytrium_aggregatum_ATCC28209,876976,Schizochytrium aggregatum ATCC 28209,4773,Schizochytrium aggregatum Strain ATCC28209,MMETSP0962,MMETSP,MMETSP0962.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,8820,Updated,from MMETSP metadata,NA,NA,NA,NA
292,Y,57,Schizochytrium_aggregatum_ATCC28209,876976,Schizochytrium aggregatum ATCC 28209,4773,Schizochytrium aggregatum Strain ATCC28209,MMETSP0963,MMETSP,MMETSP0963.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,18957,Updated,from MMETSP metadata,NA,NA,NA,NA
293,Y,58,Schizochytrium_aggregatum_ATCC28209,876976,Schizochytrium aggregatum ATCC 28209,4773,Schizochytrium aggregatum Strain ATCC28209,MMETSP0964,MMETSP,MMETSP0964.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,30310,Updated,from MMETSP metadata,NA,NA,NA,NA
294,Y,59,Schizochytrium_aggregatum_ATCC28209,876976,Schizochytrium aggregatum ATCC 28209,4773,Schizochytrium aggregatum Strain ATCC28209,MMETSP0965,MMETSP,MMETSP0965.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26655,Updated,from MMETSP metadata,NA,NA,NA,NA
295,N,NA,Euplotes_crassus,5936,Moneuplotes crassus,5936,Euplotes crassus Strain CT5,MMETSP1380,MMETSP,MMETSP1380.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29202,Unchanged,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,NA
296,N,NA,Blepharisma_japonicum,5961,Blepharisma japonicum,5961,Blepharisma japonicum Strain Stock R1072,MMETSP1395,MMETSP,MMETSP1395.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26664,Unchanged,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,MID_CONTAM
297,Y,60,Chrysotila_carterae,13221,Chrysotila carterae,13221,Pleurochrysis carterae Strain CCMP645,MMETSP1136,MMETSP,MMETSP1136.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41988,Unchanged,from MMETSP metadata,NA,NA,NA,NA
298,Y,61,Chrysotila_carterae,13221,Chrysotila carterae,13221,Pleurochrysis carterae Strain CCMP645,MMETSP1137,MMETSP,MMETSP1137.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23492,Unchanged,from MMETSP metadata,NA,NA,NA,NA
299,Y,62,Chrysotila_carterae,13221,Chrysotila carterae,13221,Pleurochrysis carterae Strain CCMP645,MMETSP1138,MMETSP,MMETSP1138.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,31152,Unchanged,from MMETSP metadata,NA,NA,NA,NA
300,Y,63,Ammonia_sp,43993,Ammonia sp.,29189,Ammonia sp.,MMETSP1384,MMETSP,MMETSP1384.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,62143,Updated,from MMETSP metadata,NA,NA,NA,NA
301,Y,64,Chlorarachnion_reptans,29199,Chlorarachnion reptans,29199,Chlorarachnion reptans CCCM449,MMETSP0109,MMETSP,MMETSP0109.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36097,Unchanged,from MMETSP metadata,NA,NA,NA,NA
302,N,NA,Stephanocyclus_meneghinianus,29205,Stephanocyclus meneghinianus,29205,Cyclotella meneghiniana CCMP 338,MMETSP1057,MMETSP,MMETSP1057.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,188,Unchanged,from MMETSP metadata,LOW_QUALITY,unexpected placement,NA,NA
303,N,NA,Goniomonas_sp,1955572,Goniomonas sp.,31324,Goniomonas sp m,MMETSP0114,MMETSP,MMETSP0114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,32000,Updated,from MMETSP metadata,CONTAM,hclust with ochrophytes/rhizaria,NA,NA
304,Y,65,Compsopogon_caeruleus,31354,Compsopogon caeruleus,31354,Compsopogon coeruleus Strain SAG 36.94,MMETSP0312,MMETSP,MMETSP0312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,17896,Unchanged,from MMETSP metadata,NA,NA,NA,NA
305,Y,66,Asterionellopsis_glacialis,33640,Asterionellopsis glacialis,33640,Asterionellopsis glacialis,MMETSP1394,MMETSP,MMETSP1394.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,25013,Unchanged,from MMETSP metadata,NA,NA,NA,NA
306,Y,67,Asterionellopsis_glacialis,33640,Asterionellopsis glacialis,33640,Asterionellopsis glacialis CCMP134,MMETSP0705,MMETSP,MMETSP0705.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,17235,Unchanged,from MMETSP metadata,NA,NA,NA,NA
307,Y,68,Asterionellopsis_glacialis,33640,Asterionellopsis glacialis,33640,Asterionellopsis glacialis Strain CCMP134,MMETSP0706,MMETSP,MMETSP0706.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,24756,Unchanged,from MMETSP metadata,NA,NA,NA,NA
308,Y,69,Asterionellopsis_glacialis,33640,Asterionellopsis glacialis,33640,Asterionellopsis glacialis Strain CCMP134,MMETSP0707,MMETSP,MMETSP0707.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27787,Unchanged,from MMETSP metadata,NA,NA,NA,NA
309,Y,70,Asterionellopsis_glacialis,33640,Asterionellopsis glacialis,33640,Asterionellopsis glacialis Strain CCMP134,MMETSP0708,MMETSP,MMETSP0708.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,18079,Unchanged,from MMETSP metadata,NA,NA,NA,NA
310,Y,71,Asterionellopsis_glacialis,33640,Asterionellopsis glacialis,33640,Asterionellopsis glacialis,MMETSP0713,MMETSP,MMETSP0713.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,24519,Unchanged,from MMETSP metadata,NA,NA,NA,NA
311,Y,72,Thalassionema_nitzschioides,33649,Thalassionema nitzschioides,33649,Thalassionema nitzschioides Strain L26-B,MMETSP0156,MMETSP,MMETSP0156.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29470,Unchanged,from MMETSP metadata,NA,NA,NA,NA
312,Y,73,Thalassionema_nitzschioides,33649,Thalassionema nitzschioides,33649,Thalassionema nitzschioides Strain L26-B,MMETSP0158,MMETSP,MMETSP0158.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29492,Unchanged,from MMETSP metadata,NA,NA,NA,NA
313,Y,74,Thalassionema_nitzschioides,33649,Thalassionema nitzschioides,33649,Thalassionema nitzschioides Strain Unknown,MMETSP0693,MMETSP,MMETSP0693.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,5369,Unchanged,from MMETSP metadata,NA,NA,NA,NA
314,Y,75,Bicosoecid_sp_CB-2014,1486930,Bicosoecida sp. CB-2014,33651,Bicosoecid sp Strain ms1,MMETSP0115,MMETSP,MMETSP0115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37341,Updated,from MMETSP metadata,NA,NA,NA,NA
315,Y,76,Cafeteria_sp,2621217,unclassified Cafeteria,33652,Cafeteria sp. Strain Caron Lab Isolate,MMETSP1104,MMETSP,MMETSP1104.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36562,Updated,from MMETSP metadata,NA,NA,NA,NA
316,Y,77,Cafeteria_roebergensis,33653,Cafeteria roenbergensis,33653,Cafeteria roebergensis E4-10,MMETSP0942,MMETSP,MMETSP0942.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36850,Unchanged,from MMETSP metadata,NA,NA,NA,NA
317,Y,78,Phaeocystis_sp_CCMP2710,1411682,Phaeocystis sp. CCMP2710,33656,Phaeocystis Sp CCMP2710,MMETSP1162,MMETSP,MMETSP1162.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36064,Updated,from MMETSP metadata,NA,NA,NA,NA
318,Y,79,Phaeocystis_rex,1631189,Phaeocystis rex,33656,unid sp CCMP2000,MMETSP1178,MMETSP,MMETSP1178.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,19510,Updated,from MMETSP metadata,NA,NA,NA,NA
319,Y,80,Phaeocystis_antarctica,33657,Phaeocystis antarctica,33657,Phaeocystis antarctica Strain Caron Lab Isolate,MMETSP1100,MMETSP,MMETSP1100.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,74670,Unchanged,from MMETSP metadata,NA,NA,NA,NA
320,Y,81,Phaeocystis_antarctica,33657,Phaeocystis antarctica,33657,Phaeocystis antarctica Strain CCMP1374,MMETSP1444,MMETSP,MMETSP1444.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,33956,Unchanged,from MMETSP metadata,NA,NA,NA,NA
321,N,NA,Uronema_marinum,35107,Uronema marinum,35107,Uronema sp. Strain Bbcil,MMETSP0018,MMETSP,MMETSP0018.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,1190,Unchanged,from MMETSP metadata,LOW_QUALITY,unexpected placement,NA,NA
322,Y,82,Thalassiosira_sp,1891026,Thalassiosira sp.,35127,Thalassiosira sp. (freshwater),MMETSP1059,MMETSP,MMETSP1059.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23610,Updated,from MMETSP metadata,NA,NA,NA,NA
323,Y,83,Thalassiosira_sp,1891026,Thalassiosira sp.,35127,Thalassiosira sp.,MMETSP1071,MMETSP,MMETSP1071.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,40520,Updated,from MMETSP metadata,NA,NA,NA,NA
324,Y,84,Pelagomonas_calceolata,35677,Pelagomonas calceolata,35677,Pelagomonas calceolata RCC969,MMETSP1328,MMETSP,MMETSP1328.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27950,Unchanged,from MMETSP metadata,NA,NA,NA,NA
325,Y,85,Pelagomonas_calceolata,35677,Pelagomonas calceolata,35677,Pelagomonas calceolata  Strain CCMP1756,MMETSP0886,MMETSP,MMETSP0886.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,24751,Unchanged,from MMETSP metadata,NA,NA,NA,NA
326,Y,86,Pelagomonas_calceolata,35677,Pelagomonas calceolata,35677,Pelagomonas calceolata  Strain CCMP1756,MMETSP0887,MMETSP,MMETSP0887.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27554,Unchanged,from MMETSP metadata,NA,NA,NA,NA
327,Y,87,Pelagomonas_calceolata,35677,Pelagomonas calceolata,35677,Pelagomonas calceolata  Strain CCMP1756,MMETSP0888,MMETSP,MMETSP0888.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,31222,Unchanged,from MMETSP metadata,NA,NA,NA,NA
328,Y,88,Pelagomonas_calceolata,35677,Pelagomonas calceolata,35677,Pelagomonas calceolata  Strain CCMP1756,MMETSP0889,MMETSP,MMETSP0889.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27012,Unchanged,from MMETSP metadata,NA,NA,NA,NA
329,Y,89,Pelagococcus_subviridis,35679,Pelagococcus subviridis,35679,Pelagococcus subviridis Strain CCMP1429,MMETSP0882,MMETSP,MMETSP0882.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,44084,Unchanged,from MMETSP metadata,NA,NA,NA,NA
330,Y,90,Pelagococcus_subviridis,35679,Pelagococcus subviridis,35679,Pelagococcus subviridis Strain CCMP1429,MMETSP0883,MMETSP,MMETSP0883.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,40811,Unchanged,from MMETSP metadata,NA,NA,NA,NA
331,Y,91,Pelagococcus_subviridis,35679,Pelagococcus subviridis,35679,Pelagococcus subviridis Strain CCMP1429,MMETSP0884,MMETSP,MMETSP0884.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41903,Unchanged,from MMETSP metadata,NA,NA,NA,NA
332,Y,92,Pelagococcus_subviridis,35679,Pelagococcus subviridis,35679,Pelagococcus subviridis Strain CCMP1429,MMETSP0885,MMETSP,MMETSP0885.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,44427,Unchanged,from MMETSP metadata,NA,NA,NA,NA
333,Y,93,Pseudopedinella_elastica,35684,Pseudopedinella elastica,35684,Pseudopedinella elastica,MMETSP1068,MMETSP,MMETSP1068.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,59281,Unchanged,from MMETSP metadata,NA,NA,NA,NA
334,N,NA,Pseudopedinella_elastica,35684,Pseudopedinella elastica,35684,Pseudopedinella elastica Strain CCMP716,MMETSP1097,MMETSP,MMETSP1097.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,11895,Unchanged,from MMETSP metadata,CONTAM,unexpected placement; separate from replicates,NA,NA
335,Y,94,Dictyocha_speculum,35687,Dictyocha speculum,35687,Dictyocha speculum Strain CCMP1381,MMETSP1174,MMETSP,MMETSP1174.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,45298,Unchanged,from MMETSP metadata,NA,NA,NA,NA
336,N,NA,Euplotes_focardii,36767,Euplotes focardii,36767,Euplotes focardii Strain TN1,MMETSP0205,MMETSP,MMETSP0205.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23697,Unchanged,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,HIGH_CONTAM
337,N,NA,Euplotes_focardii,36767,Euplotes focardii,36767,Euplotes focardii Strain TN1,MMETSP0206,MMETSP,MMETSP0206.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,17274,Unchanged,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,HIGH_CONTAM
338,Y,95,Paraphysomonas_bandaiensis,89770,Paraphysomonas bandaiensis,36769,Paraphysomonas bandaiensis Strain Caron Lab Isolate,MMETSP1103,MMETSP,MMETSP1103.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,22357,Updated,from MMETSP metadata,NA,NA,NA,NA
339,Y,96,Paraphysomonas_vestita,36770,Paraphysomonas vestita,36770,Paraphysomonas vestita Strain GFlagA,MMETSP1107,MMETSP,MMETSP1107.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,21284,Unchanged,from MMETSP metadata,NA,NA,NA,NA
