ref_id,marferret_name,tax_id,lineage,candidate_id,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta,source_name,alias,source_reference,source_link,ref_link,ref_doi
252,Bolidomonas_sp_RCC1657,1411661,ochrophyte,520,TSA,MMETSP,2014,MMETSP1321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26354,520_Bolidomonas_sp_RCC1657.faa,"Bolidomonas sp., Strain RCC1657",MMETSP1321,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
253,Triparma_pacifica,91992,ochrophyte,521,TSA,MMETSP,2014,MMETSP0785.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23355,521_Triparma_pacifica.faa,Bolidomonas pacifica CCMP 1866,MMETSP0785,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
254,Fibrocapsa_japonica,94617,ochrophyte,522,TSA,MMETSP,2014,MMETSP1339.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16937,522_Fibrocapsa_japonica.faa,Fibrocapsa japonica CCMP1661,MMETSP1339,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
255,Vannella_sp,1973054,amoebozoa,523,TSA,MMETSP,2014,MMETSP0168.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37165,523_Vannella_sp.faa,Vannella n. sp. DIVA3 517/6/12,MMETSP0168,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
256,Vannella_robusta,1487602,amoebozoa,524,TSA,MMETSP,2014,MMETSP0166.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22573,524_Vannella_robusta.faa,"Vannella robusta, Strain DIVA3 518/3/11/1/6",MMETSP0166,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
257,unclassified_Labyrinthulomycetes_QPX,96639,stramenopile,526,TSA,MMETSP,2014,MMETSP0099.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15028,526_unclassified_Labyrinthulomycetes_QPX.faa,"labyrinthulid quahog parasite QPX, Strain NY0313808BC1",MMETSP0099,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
258,unclassified_Labyrinthulomycetes_QPX,96639,stramenopile,527,TSA,MMETSP,2014,MMETSP0100.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18350,527_unclassified_Labyrinthulomycetes_QPX.faa,"labyrinthulid quahog parasite QPX, Strain NY0313808BC1",MMETSP0100,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
259,Chromulina_nebulosa,96789,ochrophyte,529,TSA,MMETSP,2014,MMETSP1095.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20826,529_Chromulina_nebulosa.faa,"Chromulina nebulosa, Strain UTEXLB2642",MMETSP1095,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
260,Prymnesium_parvum,97485,haptophyte,531,TSA,MMETSP,2014,MMETSP0006.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42659,531_Prymnesium_parvum.faa,"Prymnesium parvum, Strain Texoma1",MMETSP0006,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
261,Prymnesium_parvum,97485,haptophyte,532,TSA,MMETSP,2014,MMETSP0007.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17585,532_Prymnesium_parvum.faa,"Prymnesium parvum, Strain Texoma1",MMETSP0007,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
262,Prymnesium_parvum,97485,haptophyte,533,TSA,MMETSP,2014,MMETSP0814.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27070,533_Prymnesium_parvum.faa,"Prymnesium parvum, Strain Texoma1",MMETSP0814,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
263,Prymnesium_parvum,97485,haptophyte,535,TSA,MMETSP,2014,MMETSP1083.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41713,535_Prymnesium_parvum.faa,"Prymnesium parvum, Strain Texoma1",MMETSP1083,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
264,Dinobryon_sp,1955563,ochrophyte,537,TSA,MMETSP,2014,MMETSP0019.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28227,537_Dinobryon_sp.faa,"Dinobryon sp., Strain UTEXLB2267",MMETSP0019,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
265,Dinobryon_sp,1955563,ochrophyte,538,TSA,MMETSP,2014,MMETSP0020.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28307,538_Dinobryon_sp.faa,"Dinobryon sp., Strain UTEXLB2267",MMETSP0020,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
266,Dinobryon_sp,1955563,ochrophyte,539,TSA,MMETSP,2014,MMETSP0812.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25317,539_Dinobryon_sp.faa,"Dinobryon sp., Strain UTEXLB2267",MMETSP0812,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
267,unclassified_eukaryote,100272,other,540,TSA,MMETSP,2014,MMETSP1475.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15731,540_unclassified_eukaryote.faa,"Unidentified sp., Strain CCMP1999",MMETSP1475,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
268,Rhodosorus_marinus,101924,rhodophyte,541,TSA,MMETSP,2014,MMETSP0011.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,81768,541_Rhodosorus_marinus.faa,Rhodosorus marinus CCMP 769,MMETSP0011,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
269,Rhodosorus_marinus,101924,rhodophyte,542,TSA,MMETSP,2014,MMETSP0315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19171,542_Rhodosorus_marinus.faa,"Rhodosorus marinus, Strain UTEX LB 2760",MMETSP0315,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
270,Symbiodinium_kawagutii,104179,dinoflagellate,543,TSA,MMETSP,2014,MMETSP0132.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9350,543_Symbiodinium_kawagutii.faa,"Symbiodinium kawagutii, Strain CCMP2468",MMETSP0132,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
271,Alexandrium_margalefi,109239,dinoflagellate,544,TSA,MMETSP,2014,MMETSP0661.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,171844,544_Alexandrium_margalefi.faa,"Alexandrium margalefi, Strain AMGDE01CS-322",MMETSP0661,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
272,Pelagophyceae_sp_RCC1024,464228,ochrophyte,547,TSA,MMETSP,2014,MMETSP1329.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35811,547_Pelagophyceae_sp_RCC1024.faa,Genus nov. species nov. RCC1024,MMETSP1329,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
273,Exanthemachrysis_gayraliae,119497,haptophyte,549,TSA,MMETSP,2014,MMETSP1464.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32567,549_Exanthemachrysis_gayraliae.faa,"Exanthemachrysis gayraliae, Strain RCC1523",MMETSP1464,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
274,Chaetoceros_debilis,122233,diatom,550,TSA,MMETSP,2014,MMETSP0149.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22978,550_Chaetoceros_debilis.faa,"Chaetoceros debilis, Strain MM31A-1",MMETSP0149,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
275,Chaetoceros_debilis,122233,diatom,551,TSA,MMETSP,2014,MMETSP0150.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25586,551_Chaetoceros_debilis.faa,"Chaetoceros debilis, Strain MM31A-1",MMETSP0150,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
276,Phaeomonas_parva,124430,ochrophyte,552,TSA,MMETSP,2014,MMETSP1163.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52456,552_Phaeomonas_parva.faa,Phaeomonas parva CCMP2877,MMETSP1163,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
277,Calcidiscus_leptoporus,127549,haptophyte,554,TSA,MMETSP,2014,MMETSP1334.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45163,554_Calcidiscus_leptoporus.faa,Calcidiscus leptoporus RCC1130,MMETSP1334,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
278,Protoceratium_reticulatum,133427,dinoflagellate,555,TSA,MMETSP,2014,MMETSP0228.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113452,555_Protoceratium_reticulatum.faa,"Protoceratium reticulatum, Strain CCCM 535 (=CCMP 1889)",MMETSP0228,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
279,Cercozoa_sp,1980070,cercozoan,556,TSA,MMETSP,2014,MMETSP0086.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22320,556_Cercozoa_sp.faa,"Unknown Unknown, Strain D1",MMETSP0086,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
280,Cercozoa_sp,1980070,cercozoan,557,TSA,MMETSP,2014,MMETSP0087.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46325,557_Cercozoa_sp.faa,"Unknown Unknown, Strain D1",MMETSP0087,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
281,Filamoeba_nolandi,136452,amoebozoa,558,TSA,MMETSP,2014,MMETSP0413.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27864,558_Filamoeba_nolandi.faa,"Filamoeba nolandi, Strain NC-AS-23-1",MMETSP0413,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
282,Euplotes_harpa,151035,ciliate,561,TSA,MMETSP,2014,MMETSP0213.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28692,561_Euplotes_harpa.faa,"Euplotes harpa, Strain FSP1.4",MMETSP0213,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
283,Nephroselmis_pyriformis,156128,chlorophyte,562,TSA,MMETSP,2014,MMETSP0034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,82008,562_Nephroselmis_pyriformis.faa,"Nephroselmis pyriformis, Strain CCMP717",MMETSP0034,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
284,Prasinococcus_capsulatus,156131,chlorophyte,563,TSA,MMETSP,2014,MMETSP0941.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19172,563_Prasinococcus_capsulatus.faa,"Prasinococcus capsulatus, Strain CCMP1194",MMETSP0941,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
285,Chrysochromulina_cymbium,412154,haptophyte,565,TSA,MMETSP,2014,MMETSP1094.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68042,565_Chrysochromulina_cymbium.faa,"Chrysochromulina brevifilum, Strain UTEX LB 985",MMETSP1094,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
286,Haptolina_ericina,156174,haptophyte,566,TSA,MMETSP,2014,MMETSP1096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57407,566_Haptolina_ericina.faa,"Chrysochromulina ericina, Strain CCMP281",MMETSP1096,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
287,Karenia_brevis,156230,dinoflagellate,567,TSA,MMETSP,2014,MMETSP0201.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137818,567_Karenia_brevis.faa,Karenia brevis Wilson,MMETSP0201,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
288,Karenia_brevis,156230,dinoflagellate,568,TSA,MMETSP,2014,MMETSP0202.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,103034,568_Karenia_brevis.faa,Karenia brevis Wilson,MMETSP0202,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
289,Karenia_brevis,156230,dinoflagellate,569,TSA,MMETSP,2014,MMETSP0573.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135346,569_Karenia_brevis.faa,Karenia brevis SP1,MMETSP0573,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
290,Karenia_brevis,156230,dinoflagellate,570,TSA,MMETSP,2014,MMETSP0574.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141238,570_Karenia_brevis.faa,Karenia brevis SP1,MMETSP0574,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
291,Karenia_brevis,156230,dinoflagellate,571,TSA,MMETSP,2014,MMETSP0027.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137290,571_Karenia_brevis.faa,"Karenia brevis, Strain CCMP2229",MMETSP0027,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
292,Karenia_brevis,156230,dinoflagellate,572,TSA,MMETSP,2014,MMETSP0029.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,136071,572_Karenia_brevis.faa,"Karenia brevis, Strain CCMP2229",MMETSP0029,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
293,Karenia_brevis,156230,dinoflagellate,573,TSA,MMETSP,2014,MMETSP0030.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138403,573_Karenia_brevis.faa,"Karenia brevis, Strain CCMP2229",MMETSP0030,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
294,Karenia_brevis,156230,dinoflagellate,574,TSA,MMETSP,2014,MMETSP0031.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126524,574_Karenia_brevis.faa,"Karenia brevis, Strain CCMP2229",MMETSP0031,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
295,Karenia_brevis,156230,dinoflagellate,575,TSA,MMETSP,2014,MMETSP0527.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126602,575_Karenia_brevis.faa,"Karenia brevis, Strain SP3",MMETSP0527,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
296,Karenia_brevis,156230,dinoflagellate,576,TSA,MMETSP,2014,MMETSP0528.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127830,576_Karenia_brevis.faa,"Karenia brevis, Strain SP3",MMETSP0528,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
297,Karenia_brevis,156230,dinoflagellate,577,TSA,MMETSP,2014,MMETSP0648.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,125681,577_Karenia_brevis.faa,"Karenia brevis, Strain Wilson",MMETSP0648,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
298,Karenia_brevis,156230,dinoflagellate,578,TSA,MMETSP,2014,MMETSP0649.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,130179,578_Karenia_brevis.faa,"Karenia brevis, Strain Wilson",MMETSP0649,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
299,Thalassiosira_oceanica_CCMP1005,637379,diatom,579,TSA,MMETSP,2014,MMETSP0970.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36517,579_Thalassiosira_oceanica_CCMP1005.faa,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0970,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
300,Thalassiosira_oceanica_CCMP1005,637379,diatom,580,TSA,MMETSP,2014,MMETSP0971.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40162,580_Thalassiosira_oceanica_CCMP1005.faa,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0971,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
301,Thalassiosira_oceanica_CCMP1005,637379,diatom,581,TSA,MMETSP,2014,MMETSP0972.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36878,581_Thalassiosira_oceanica_CCMP1005.faa,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0972,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
302,Thalassiosira_oceanica_CCMP1005,637379,diatom,582,TSA,MMETSP,2014,MMETSP0973.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38196,582_Thalassiosira_oceanica_CCMP1005.faa,"Thalassiosira oceanica, Strain CCMP1005",MMETSP0973,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
303,Amphidinium_massartii,160604,dinoflagellate,583,TSA,MMETSP,2014,MMETSP0689.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69334,583_Amphidinium_massartii.faa,"Amphidinium massartii, Strain CS-259",MMETSP0689,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
304,Kryptoperidinium_foliaceum,160619,dinoflagellate,584,TSA,MMETSP,2014,MMETSP0118.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,131650,584_Kryptoperidinium_foliaceum.faa,"Glenodinium foliaceum, Strain CCAP 1116/3",MMETSP0118,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
305,Kryptoperidinium_foliaceum,160619,dinoflagellate,585,TSA,MMETSP,2014,MMETSP0119.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,118281,585_Kryptoperidinium_foliaceum.faa,"Glenodinium foliaceum, Strain CCAP 1116/3",MMETSP0119,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
306,Kryptoperidinium_foliaceum,160619,dinoflagellate,586,TSA,MMETSP,2014,MMETSP0120.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,133449,586_Kryptoperidinium_foliaceum.faa,"Kryptoperidinium foliaceum, Strain CCMP 1326",MMETSP0120,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
307,Kryptoperidinium_foliaceum,160619,dinoflagellate,587,TSA,MMETSP,2014,MMETSP0121.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41456,587_Kryptoperidinium_foliaceum.faa,"Kryptoperidinium foliaceum, Strain CCMP 1326",MMETSP0121,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
308,Lingulodinium_polyedrum,160621,dinoflagellate,588,TSA,MMETSP,2014,MMETSP1032.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,139994,588_Lingulodinium_polyedrum.faa,Lingulodinium polyedrum CCMP 1738,MMETSP1032,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
309,Lingulodinium_polyedrum,160621,dinoflagellate,589,TSA,MMETSP,2014,MMETSP1033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138407,589_Lingulodinium_polyedrum.faa,Lingulodinium polyedrum CCMP 1738,MMETSP1033,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
310,Lingulodinium_polyedrum,160621,dinoflagellate,590,TSA,MMETSP,2014,MMETSP1034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135009,590_Lingulodinium_polyedrum.faa,Lingulodinium polyedrum CCMP 1738,MMETSP1034,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
311,Lingulodinium_polyedrum,160621,dinoflagellate,591,TSA,MMETSP,2014,MMETSP1035.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141353,591_Lingulodinium_polyedrum.faa,Lingulodinium polyedrum CCMP 1738,MMETSP1035,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
312,Cyclotella_striata,382364,diatom,592,TSA,MMETSP,2014,MMETSP1362.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24095,592_Cyclotella_striata.faa,Leptocylindrus CCMP1586,MMETSP1362,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048
