entry_id,accepted,marferret_name,tax_id,pr2_accession,pr2_rank,pr2_taxonomy,data_type,data_source,source_link,pub_year,ref_link,ref_doi,source_filename,seq_type,n_seqs_raw,source_name,original_taxID,alias
207,Y,Tursiops_truncatus,9739,ABRN01029658.56.1475_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Craniata_XX;Craniata_XXX;Craniata_XXX_sp.,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_011762595.1/,2020,https://pubmed.ncbi.nlm.nih.gov/34850941/,https://doi.org/10.1093/nar/gky989,Tursiops_truncatus.protein.faa,aa,55739,Tursiops truncatus,9739,NA
208,Y,Dibothriocephalus_latus,60516,AM712620.1.1750_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Cestoda;Eucestoda;Diphyllobothrium;Diphyllobothrium_latum,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_900617775.1/,2018,https://pubmed.ncbi.nlm.nih.gov/34850941/,https://doi.org/10.1093/nar/gky989,Dibothriocephalus_latus.protein.faa,aa,19930,Dibothriocephalus latus,60516,NA
209,Y,Opisthorchis_viverrini,6198,MF077363.1.1991_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Trematoda;Digenea;Opisthorchis;Opisthorchis_viverrini,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_000715545.1/,2014,https://pubmed.ncbi.nlm.nih.gov/25007141,https://doi.org/10.1093/nar/gky989,Opisthorchis_viverrini.protein.faa,aa,16356,Opisthorchis viverrini,6198,NA
210,Y,Capitella_teleta,283909,JF509728.1.1655_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Capitella;Capitella_teleta,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_000328365.1/,2013,https://pubmed.ncbi.nlm.nih.gov/23254933,https://doi.org/10.1093/nar/gky989,Capitella_teleta.protein.faa,aa,31978,Capitella teleta,283909,NA
211,Y,Helobdella_robusta,6412,AY962426.1.1706_U,genus,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Helobdella,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_000326865.1/,2012,https://pubmed.ncbi.nlm.nih.gov/23254933,https://doi.org/10.1093/nar/gky989,Helobdella_robusta.protein.faa,aa,23426,Helobdella robusta,6412,NA
212,Y,Anisakis_simplex,6269,U94365.1.1755_U,genus,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Anisakis,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_900617985.1/,2018,https://pubmed.ncbi.nlm.nih.gov/34850941/,https://doi.org/10.1093/nar/gky989,Anisakis_simplex.protein.faa,aa,20971,Anisakis simplex,6269,NA
213,Y,Trichuris_trichiura,36087,DQ118536.1.1867_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Trichuris;Trichuris_trichiura,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_000613005.1/,2014,https://pubmed.ncbi.nlm.nih.gov/34850941/,https://doi.org/10.1093/nar/gky989,Trichuris_trichiura.protein.faa,aa,9650,Trichuris trichiura,36087,NA
214,Y,Hydra_vulgaris,6087,EU876570.1.1769_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Hydra;Hydra_vulgaris,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_022113875.1/,2021,https://pubmed.ncbi.nlm.nih.gov/35108053,https://doi.org/10.1093/nar/gky989,Hydra_vulgaris.protein.faa,aa,21990,Hydra vulgaris,6087,NA
215,Y,Nematostella_vectensis,45351,ABAV01024819.1.1276_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Anthozoa;Nematostella;Nematostella_vectensis,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_000209225.1/,2007,https://pubmed.ncbi.nlm.nih.gov/17615350,https://doi.org/10.1093/nar/gky989,Nematostella_vectensis.protein.faa,aa,34311,Nematostella vectensis,45351,NA
216,Y,Apostichopus_japonicus,307972,EU821599.1.1312_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Apostichopus;Apostichopus_japonicus,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_002754855.1/,2017,https://pubmed.ncbi.nlm.nih.gov/29023486,https://doi.org/10.1093/nar/gky989,Apostichopus_japonicus.protein.faa,aa,30221,Apostichopus japonicus,307972,NA
217,Y,Strongylocentrotus_purpuratus,7668,L28056.1.1801_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Strongylocentrotus;Strongylocentrotus_purpuratus,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_000002235.5/,2019,https://pubmed.ncbi.nlm.nih.gov/17095691,https://doi.org/10.1093/nar/gky989,Strongylocentrotus_purpuratus.protein.faa,aa,38439,Strongylocentrotus purpuratus,7668,NA
218,Y,Bugula_neritina,10212,AF499749.1.1797_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Bryozoa;Bryozoa_X;Bryozoa_XX;Bugula;Bugula_neritina,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_010799875.2/,2020,https://pubmed.ncbi.nlm.nih.gov/33082320,https://doi.org/10.1093/nar/gky989,Bugula_neritina.protein.faa,aa,25318,Bugula neritina,10212,NA
219,Y,Amphimedon_queenslandica,400682,EF654521.1.1776_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae;Amphimedon;Amphimedon_queenslandica,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_000090795.1/,2010,https://pubmed.ncbi.nlm.nih.gov/20686567,https://doi.org/10.1093/nar/gky989,Amphimedon_queenslandica.protein.faa,aa,24115,Amphimedon queenslandica,400682,NA
220,Y,Lingula_anatina,7574,U08331.1.1749_U,species,Eukaryota;Obazoa;Opisthokonta;Metazoa;Brachiopoda;Brachiopoda_X;Brachiopoda_XX;Lingula;Lingula_anatina,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCF_001039355.2/,2018,https://pubmed.ncbi.nlm.nih.gov/26383154,https://doi.org/10.1093/nar/gky989,Lingula_anatina.protein.faa,aa,41392,Lingula anatina,7574,NA
221,Y,Adineta_ricciae,249248,JX494733.1.1664_U,genus,Eukaryota;Obazoa;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Adineta,genome,NCBI,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_905250025.1/,2021,https://pubmed.ncbi.nlm.nih.gov/34850941/,https://doi.org/10.1093/nar/gky989,Adineta_ricciae.protein.faa,aa,49015,Adineta ricciae,249248,NA
222,Y,Diacronema_lutheri,2081491,HQ877904.1.1638_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Pavlovophyceae;Pavlovales;Pavlovaceae;Diacronema;Diacronema_lutheri,genome,NCBI,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA725470/,2021,https://pubmed.ncbi.nlm.nih.gov/34343248/,https://doi.org/10.1093/nar/gky989,Diacronema_lutheri.aa.fasta,aa,14446,Diacronema lutheri,2081491,NA
223,Y,Abedinium_folium,2713251,GU820118.1.1198_U,genus,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Abedinium,SAT,datadryad.org,https://datadryad.org/stash/dataset/doi:10.5061/dryad.pg4f4qrk0,2020,https://pubmed.ncbi.nlm.nih.gov/33045041/,https://doi.org/10.5061/dryad.pg4f4qrk0,Abedinium_folium_DICHO17_03_rnaspades.fasta,nt,73074,Abedinium folium,NA,NA
224,Y,Abedinium_dasypus,763927,GU355678.1.1215_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Abedinium;Abedinium_dasypus,SAT,datadryad.org,https://datadryad.org/stash/dataset/doi:10.5061/dryad.pg4f4qrk0,2020,https://pubmed.ncbi.nlm.nih.gov/33045041/,https://doi.org/10.5061/dryad.pg4f4qrk0,Abedinium_dasypus_DSEL18_54_rnaspades.fasta,nt,27701,Abedinium dasypus,NA,NA
225,Y,Porphyridium_aerugineum,2792,AJ421145.1.1752_U,species,Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Porphyridiophyceae;Porphyridiales;Porphyridiales_X;Porphyridium;Porphyridium_aerugineum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0313.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18738,Porphyridium aerugineum Strain SAG 1380-2,2792,MMETSP0313
226,Y,Diacronema_lutheri,2081491,AF102369.1.1799_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Pavlovophyceae;Pavlovales;Pavlovaceae;Diacronema;Diacronema_lutheri,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1463.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24382,Pavlova lutheri Strain RCC1537,2832,MMETSP1463
227,Y,Odontella_aurita,265563,EU818944.1.1761_U,strain,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Eupodiscales;Odontellaceae;Odontella;Odontella_aurita,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0015.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,71487,Odontella aurita isolate 1302-5,2838,MMETSP0015
228,Y,Trieres_chinensis,1514140,MW494557.1.1661_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Eupodiscales;Parodontellaceae;Trieres;Trieres_chinensis,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0160.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34184,Odontella Sinensis Strain Grunow 1884,2839,MMETSP0160
229,Y,Skeletonema_costatum,2843,JN676163.1.1781_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema;Skeletonema_costatum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0013.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39020,Skeletonema costatum RA080513-05,2843,MMETSP0013
230,Y,Cylindrotheca_closterium,2856,GQ243432.1.1159_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca_closterium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0017.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,50848,Cylindrotheca closterium KMMCC:B-181,2856,MMETSP0017
231,Y,Nitszchia_sp_RCC80,1606575,KT861227.1.1750_U,species,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_sp.,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0014.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,67212,Nitszchia sp. ROS97004,2857,MMETSP0014
232,Y,Crypthecodinium_cohnii,2866,FJ821501.1.1784_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Crypthecodiniaceae;Crypthecodinium;Crypthecodinium_cohnii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0323.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22008,Crypthecodinium cohnii Strain Seligo,2866,MMETSP0323
233,Y,Crypthecodinium_cohnii,2866,FJ821501.1.1784_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Crypthecodiniaceae;Crypthecodinium;Crypthecodinium_cohnii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0324.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,75768,Crypthecodinium cohnii Strain Seligo,2866,MMETSP0324
234,Y,Crypthecodinium_cohnii,2866,FJ821501.1.1784_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Crypthecodiniaceae;Crypthecodinium;Crypthecodinium_cohnii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0325.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,76238,Crypthecodinium cohnii Strain Seligo,2866,MMETSP0325
235,Y,Crypthecodinium_cohnii,2866,FJ821501.1.1784_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Crypthecodiniaceae;Crypthecodinium;Crypthecodinium_cohnii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0326.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22967,Crypthecodinium cohnii Strain Seligo,2866,MMETSP0326
236,Y,Cryptomonas_paramecium,2898,AM051194.1.1652_U,strain,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Cryptomonas;Cryptomonas_paramecium,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,92586,Cryptomonas paramecium CCAP977/2a,2898,MMETSP0038
237,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0994.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43677,Emiliania huxleyi Strain 379,2903,MMETSP0994
238,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0995.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42025,Emiliania huxleyi Strain 379,2903,MMETSP0995
239,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0996.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42500,Emiliania huxleyi Strain 379,2903,MMETSP0996
240,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0997.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44405,Emiliania huxleyi Strain 379,2903,MMETSP0997
241,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1006.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31795,Emiliania huxleyi Strain 374,2903,MMETSP1006
242,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1007.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31404,Emiliania huxleyi Strain 374,2903,MMETSP1007
243,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1008.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37936,Emiliania huxleyi Strain 374,2903,MMETSP1008
244,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1009.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28709,Emiliania huxleyi Strain 374,2903,MMETSP1009
245,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1150.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60672,Emiliania huxleyi Strain PLY M219,2903,MMETSP1150
246,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1151.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56445,Emiliania huxleyi Strain PLY M219,2903,MMETSP1151
247,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63604,Emiliania huxleyi Strain PLY M219,2903,MMETSP1152
248,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1153.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,62259,Emiliania huxleyi Strain PLY M219,2903,MMETSP1153
249,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61623,Emiliania huxleyi Strain CCMP370,2903,MMETSP1154
250,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1155.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63067,Emiliania huxleyi Strain CCMP370,2903,MMETSP1155
251,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1156.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60987,Emiliania huxleyi Strain CCMP370,2903,MMETSP1156
252,Y,Emiliania_huxleyi,2903,AF184167.1.1721_U,species,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania_huxleyi,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1157.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63211,Emiliania huxleyi Strain CCMP370,2903,MMETSP1157
253,Y,Tripos_fusus,2916,FJ402958.1.1210_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos;Tripos_fusus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1074.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,118358,Ceratium fusus Strain PA161109,2916,MMETSP1074
254,Y,Tripos_fusus,2916,FJ402958.1.1210_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos;Tripos_fusus,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP1075.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,121055,Ceratium fusus Strain PA161109,2916,MMETSP1075
255,N,Thoracosphaera_heimii,2923,AF274278.1.1754_U,strain,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Thoracosphaera;Thoracosphaera_heimii,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0225.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,409,Thoracosphaera heimii Strain CCCM 670 (=CCMP 1069),2923,MMETSP0225
256,Y,Alexandrium_catenella,2925,AY421772.1.1788_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_pacificum,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0790.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,112580,Alexandrium catenella Strain OF101,2925,MMETSP0790
257,Y,Alexandrium_tamarense,2926,KF908799.1.1674_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamarense,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0378.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24216,Alexandrium tamarense CCMP1771,2926,MMETSP0378
258,Y,Alexandrium_tamarense,2926,KF908799.1.1674_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamarense,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0382.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,132877,Alexandrium tamarense CCMP1771,2926,MMETSP0382
259,N,Alexandrium_tamarense,2926,KF908799.1.1674_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamarense,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0384.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,167686,Alexandrium tamarense CCMP1771,2926,MMETSP0384
260,Y,Alexandrium_fundyense,2932,DQ444290.523.2323_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamarense,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0196.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,4092,Alexandrium fundyense Strain CCMP1719,2932,MMETSP0196
261,Y,Alexandrium_fundyense,2932,DQ444290.523.2323_U,species,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamarense,TSA,MMETSP,https://zenodo.org/record/3247846,2014,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,MMETSP0347.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23525,Alexandrium fundyense Strain CCMP1719,2932,MMETSP0347
